model,query_type,request_idx,tool_idx,function_name,parameters,purpose,tool_count,acknowledges_noise,from_cache
router,clean,29,2,check_restaurant_availability,"- restaurant_id: [id of chosen restaurant]
     - date: [today's date]
     - time: ""19:30""
     - party_size: 6
   -",Check if the selected restaurant has availability for the requested party size and time,4,False,False
router,clean,29,3,make_restaurant_reservation,"- restaurant_id: [id of chosen restaurant]
     - date: [today's date]
     - time: ""19:30""
     - party_size: 6
     - seating_preference: ""outdoor""
   -",Actually make the reservation once availability is confirmed,4,False,False
router,clean,25,0,search_restaurants,"- cuisine_type: ""Italian""
  - location: ""Austin, Texas""
  - seating_preference: ""outdoor""
  - rating_minimum: 4.0
  - price_range: null  # Optional parameter left open since no budget specified
-",To find and return a list of Italian restaurants in Austin that have outdoor seating and good ratings,3,False,False
router,clean,25,1,check_restaurant_availability,"- restaurant_id: [ID from first search]
  - date: [today's date]
  - time: ""19:30""
  - party_size: 6
-",To verify which of the found restaurants have availability for the specified party size and time,3,False,False
router,clean,25,2,make_restaurant_reservation,"- restaurant_id: [ID of chosen restaurant]
  - date: [today's date]
  - time: ""19:30""
  - party_size: 6
  - seating_preference: ""outdoor""
  - customer_name: [would need to be provided by user]
  - phone_number: [would need to be provided by user]
-",To actually make the reservation at the chosen restaurant with all specified requirements,3,False,False
router,clean,28,0,search_restaurants,"- cuisine_type: ""Italian""
     - location: ""Austin, Texas""
     - filters: [""outdoor seating""]
     - sort_by: ""rating""
   -",Find highly-rated Italian restaurants in Austin that have outdoor seating options,4,False,False
router,clean,28,1,get_restaurant_details,"- restaurant_id: [ID from first search]
     - details_required: [""hours"", ""availability"", ""menu"", ""reviews"", ""parking""]
   -",Get detailed information about specific restaurants to ensure they're open and suitable,4,False,False
router,clean,28,2,check_reservation_availability,"- restaurant_id: [ID from first search]
     - date: [today's date]
     - time: ""19:30""
     - party_size: 6
   -",Check if the selected restaurant has availability for the requested party size and time,4,False,False
router,clean,28,3,make_restaurant_reservation,"- restaurant_id: [ID from first search]
     - date: [today's date]
     - time: ""19:30""
     - party_size: 6
     - seating_preference: ""outdoor""
   -",Actually make the reservation once a suitable restaurant is found and availability is confirmed,4,False,False
router,poem,0,0,search_restaurants,"- location: ""Austin, Texas""
     - cuisine: ""Italian""
     - outdoor_seating: true
     - min_rating: 4.0
   -",Find highly-rated Italian restaurants in Austin that have outdoor seating options,3,True,False
router,poem,0,1,check_restaurant_availability,"- restaurant_id: [ID from search results]
     - date: [today's date]
     - time: ""19:30""
     - party_size: 6
   -",Check if selected restaurants have availability for the requested party size and time,3,True,False
router,poem,0,2,make_restaurant_reservation,"- restaurant_id: [ID from available options]
     - date: [today's date]
     - time: ""19:30""
     - party_size: 6
     - customer_name: [user's name]
     - contact_info: [user's phone/email]
   -",Actually make the reservation at the chosen restaurant,3,True,False
router,poem,1,0,search_restaurants,"- cuisine_type: ""Italian""
- location: ""Austin, TX""
- outdoor_seating: true
- price_range: null (not specified)
- rating_minimum: null (not specified)",Search for Italian restaurants in Austin that have outdoor seating options,4,True,False
router,poem,1,1,check_restaurant_availability,"- restaurant_id: [ID from search results]
- date: [today's date]
- time: ""19:30""
- party_size: 6",Check if selected restaurants have availability for the specified party size and time,4,True,False
router,poem,1,2,make_restaurant_reservation,"- restaurant_id: [ID of chosen restaurant]
- date: [today's date]
- time: ""19:30""
- party_size: 6
- customer_name: [user's name]
- phone_number: [user's phone]
- email: [user's email]",Make the actual reservation at the chosen restaurant,4,True,False
router,poem,1,3,send_confirmation,"- reservation_id: [ID from reservation]
- email: [user's email]
- phone_number: [user's phone]",Send confirmation details to the user via email and/or SMS,4,True,False
router,poem,3,0,search_restaurants,"- location: ""Austin, Texas""
     - cuisine: ""Italian""
     - outdoor_seating: true
     - price_range: null  # Optional parameter left undefined
   -",Find Italian restaurants in Austin that have outdoor seating options,3,True,False
router,poem,3,1,check_restaurant_availability,"- restaurant_id: [ID from search results]
     - date: [today's date]
     - time: ""19:30""
     - party_size: 6
   -",Check if selected restaurants have availability for the specified party size and time,3,True,False
router,poem,3,2,make_restaurant_reservation,"- restaurant_id: [ID from selected restaurant]
     - date: [today's date]
     - time: ""19:30""
     - party_size: 6
     - customer_name: [user's name]
     - contact_info: [user's phone/email]
   -",Actually make the reservation at the chosen restaurant,3,True,False
router,poem,2,0,search_restaurants,"- location: ""Austin, Texas""
- cuisine_type: ""Italian""
- outdoor_seating: true
- price_range: null (not specified)
- rating_minimum: null (not specified)",Search and return a list of Italian restaurants in Austin that have outdoor seating options,4,True,False
router,poem,2,1,check_restaurant_availability,"- restaurant_id: [ID from search results]
- date: [today's date]
- time: ""19:30""
- party_size: 6",Check if selected restaurants have availability for the specified party size and time,4,True,False
router,poem,2,2,make_restaurant_reservation,"- restaurant_id: [ID of chosen restaurant]
- date: [today's date]
- time: ""19:30""
- party_size: 6
- customer_name: [user's name]
- phone_number: [user's phone]
- email: [user's email]",Actually make the reservation at the chosen restaurant with the specified details,4,True,False
router,poem,2,3,send_confirmation,"- reservation_id: [ID from reservation]
- email: [user's email]
- phone_number: [user's phone]",Send confirmation details to the user via email and/or text message,4,True,False
router,poem,5,0,search_restaurants,"- cuisine_type: ""Italian""
- location: ""Austin, TX""
- outdoor_seating: true
- min_rating: 4.0",Find highly-rated Italian restaurants in Austin that have outdoor seating options,4,True,False
router,poem,5,1,check_restaurant_availability,"- date: [today's date]
- time: ""19:30""
- party_size: 6
- restaurant_ids: [list returned from search_restaurants]",Filter the restaurant list to only those that can accommodate the party size and requested time,4,True,False
router,poem,5,2,get_restaurant_details,- restaurant_id: [selected restaurant ID],"Retrieve detailed information about the specific restaurant including address, menu, parking info, etc.",4,True,False
router,poem,5,3,make_reservation,"- restaurant_id: [selected restaurant ID]
- date: [today's date]
- time: ""19:30""
- party_size: 6
- customer_name: [user's name]
- phone_number: [user's phone]
- special_requests: ""Outdoor seating preferred""",Actually book the reservation at the selected restaurant,4,True,False
router,poem,7,0,search_restaurants,"- cuisine_type: ""Italian""
- location: ""Austin, TX""
- outdoor_seating: true
- price_range: null (not specified)
- rating_minimum: null (not specified)",Find Italian restaurants in Austin that have outdoor seating options,4,True,False
router,poem,7,1,check_availability,"- restaurant_id: [ID from search results]
- date: [today's date]
- time: ""19:30""
- party_size: 6",Check which restaurants from the search results have availability for the specified party size and time,4,True,False
router,poem,7,2,make_reservation,"- restaurant_id: [ID of chosen restaurant]
- date: [today's date]
- time: ""19:30""
- party_size: 6
- customer_name: [user's name]
- phone_number: [user's phone]
- email: [user's email]",Actually book the reservation at the chosen restaurant,4,True,False
router,poem,7,3,send_confirmation,"- reservation_id: [ID from reservation]
- email: [user's email]
- phone_number: [user's phone]",Send confirmation details to the user via email and/or text,4,True,False
router,poem,8,0,search_restaurants,"- location: ""Austin, Texas""
- cuisine_type: ""Italian""
- outdoor_seating: true
- price_range: null (not specified)
- rating_minimum: null (not specified)",Find Italian restaurants in Austin that have outdoor seating options,3,True,False
router,poem,8,1,check_restaurant_availability,"- restaurant_id: [ID from search results]
- date: [today's date]
- time: ""19:30""
- party_size: 6",Check if selected restaurants have availability for the specified party size and time,3,True,False
router,poem,8,2,make_restaurant_reservation,"- restaurant_id: [ID of chosen restaurant]
- date: [today's date]
- time: ""19:30""
- party_size: 6
- customer_name: [user's name]
- contact_info: [user's phone/email]",Make the actual reservation at the chosen restaurant,3,True,False
router,poem,6,0,search_restaurants,"- cuisine_type: ""Italian""
- location: ""Austin, TX""
- outdoor_seating: true
- min_rating: 4.0",Search for highly-rated Italian restaurants in Austin that have outdoor seating options,4,True,False
router,poem,6,1,check_restaurant_availability,"- restaurant_id: [ID from search results]
- date: [today's date]
- time: ""19:30""
- party_size: 6",Check if selected restaurants have availability for the requested party size and time,4,True,False
router,poem,6,2,make_reservation,"- restaurant_id: [ID of chosen restaurant]
- date: [today's date]
- time: ""19:30""
- party_size: 6
- customer_name: [user's name]
- phone_number: [user's phone]
- email: [user's email]",Actually book the reservation at the chosen restaurant,4,True,False
router,poem,6,3,send_confirmation,"- reservation_id: [ID from reservation]
- email: [user's email]",Send a confirmation email with the reservation details,4,True,False
router,poem,4,0,search_restaurants,"- cuisine_type: ""Italian""
- location: ""Austin, TX""
- outdoor_seating: true
- rating_minimum: 4.0",Find highly-rated Italian restaurants in Austin that offer outdoor seating,4,False,False
router,poem,4,1,check_restaurant_availability,"- date: [today's date]
- time: ""19:30""
- party_size: 6
- restaurant_ids: [list returned from search_restaurants]",Filter the restaurant list to only those with availability for the specified party size and time,4,False,False
router,poem,4,2,get_restaurant_details,- restaurant_id: [selected restaurant ID],"Retrieve detailed information about the specific restaurant including menu, photos, price range, and exact location",4,False,False
router,poem,4,3,make_reservation,"- restaurant_id: [selected restaurant ID]
- date: [today's date]
- time: ""19:30""
- party_size: 6
- customer_name: [user's name]
- phone_number: [user's phone]
- email: [user's email]",Actually book the reservation at the chosen restaurant,4,False,False
router,poem,9,0,search_restaurants,"- location: ""Austin, Texas""
- cuisine: ""Italian""
- outdoor_seating: true
- price_range: null  // Optional parameter left unspecified",Search for Italian restaurants in Austin that have outdoor seating options,3,True,False
router,poem,9,1,check_restaurant_availability,"- restaurant_id: [ID returned from search]
- date: [today's date]
- time: ""19:30""
- party_size: 6",Check if selected restaurants have availability for the specified party size and time,3,True,False
router,poem,9,2,make_restaurant_reservation,"- restaurant_id: [ID from selected restaurant]
- date: [today's date]
- time: ""19:30""
- party_size: 6
- customer_name: [user's name]  // Would need to be provided
- phone_number: [user's phone]  // Would need to be provided
- email: [user's email]  // Would need to be provided",Actually make the reservation at the chosen restaurant once confirmed available,3,True,False
router,poem,10,0,search_restaurants,"- cuisine_type: ""Italian""
- location: ""Austin, TX""
- outdoor_seating: true
- price_range: null (not specified)
- rating_minimum: null (not specified)",Search for Italian restaurants in Austin that have outdoor seating options,4,True,False
router,poem,10,1,get_restaurant_availability,"- date: [today's date]
- time: ""19:30""
- party_size: 6
- restaurant_ids: [list returned from search_restaurants]",Check which of the found restaurants have availability for the specified party size and time,4,True,False
router,poem,10,2,get_restaurant_details,- restaurant_id: [selected restaurant ID from previous results],"Retrieve detailed information about the specific restaurant including menu, photos, exact address, and contact information",4,True,False
router,poem,10,3,make_reservation,"- restaurant_id: [selected restaurant ID]
- date: [today's date]
- time: ""19:30""
- party_size: 6
- customer_name: [user's name]
- phone_number: [user's phone]
- email: [user's email]",Actually book the reservation at the chosen restaurant,4,True,False
router,poem,15,0,search_restaurants,"- cuisine_type: ""Italian""
     - location: ""Austin, TX""
     - outdoor_seating: true
     - min_party_size: 6
   -",Search for Italian restaurants in Austin that have outdoor seating and can accommodate 6 people,3,True,False
router,poem,15,1,check_restaurant_availability,"- restaurant_id: [ID from search results]
     - party_size: 6
     - date: [today's date]
     - time: ""19:30""
   -",Check if selected restaurants have availability for the requested time and party size,3,True,False
router,poem,15,2,make_restaurant_reservation,"- restaurant_id: [ID of chosen restaurant]
     - party_size: 6
     - date: [today's date]
     - time: ""19:30""
     - customer_name: [user's name]
     - phone_number: [user's phone]
     - email: [user's email]
   -",Make the actual reservation at the chosen restaurant,3,True,False
router,poem,14,0,search_restaurants,"- cuisine_type: ""Italian""
- location: ""Austin, TX""
- seating_preference: ""outdoor""
- price_range: null  # Optional, not specified in request
- rating_minimum: null  # Optional, not specified in request",Search and return a list of Italian restaurants in Austin that have outdoor seating options,3,True,False
router,poem,14,1,check_restaurant_availability,"- restaurant_id: [ID from search results]
- date: [today's date]
- time: ""19:30""
- party_size: 6",Check if selected restaurants have availability for the requested party size and time,3,True,False
router,poem,14,2,make_restaurant_reservation,"- restaurant_id: [ID of chosen restaurant]
- date: [today's date]
- time: ""19:30""
- party_size: 6
- customer_name: [user's name]
- phone_number: [user's phone]
- email: [user's email]",Make the actual reservation at the chosen restaurant that has availability,3,True,False
router,poem,12,0,search_restaurants,"- location: ""Austin, Texas""
     - cuisine: ""Italian""
     - features: [""outdoor seating""]
   -",Find Italian restaurants in Austin that have outdoor seating options,4,True,False
router,poem,12,1,check_restaurant_availability,"- restaurant_id: [ID from previous search]
     - date: [today's date]
     - time: ""19:30""
     - party_size: 6
   -",Check if selected restaurants have availability for the requested party size and time,4,True,False
router,poem,12,2,make_restaurant_reservation,"- restaurant_id: [ID from previous search]
     - date: [today's date]
     - time: ""19:30""
     - party_size: 6
     - customer_name: [user's name]
     - contact_info: [user's phone/email]
   -",Actually make the reservation at the chosen restaurant,4,True,False
router,poem,12,3,send_confirmation,"- reservation_id: [ID from reservation]
     - contact_method: [email/SMS]
     - contact_info: [user's contact details]
   -",Send reservation confirmation details to the user,4,True,False
router,poem,13,0,search_restaurants,"- location: ""Austin, Texas""
- cuisine: ""Italian""
- outdoor_seating: true
- price_range: null (not specified)
- rating_minimum: null (not specified)",Search and filter restaurants matching the basic criteria,4,True,False
router,poem,13,1,check_restaurant_availability,"- date: [today's date]
- time: ""19:30""
- party_size: 6
- restaurant_ids: [list returned from search_restaurants]",Filter only restaurants that can accommodate the specific reservation request,4,True,False
router,poem,13,2,get_restaurant_details,- restaurant_ids: [filtered list from check_restaurant_availability],"Retrieve detailed information about available restaurants including menus, photos, exact location",4,True,False
router,poem,13,3,make_reservation,"- restaurant_id: [selected restaurant id]
- date: [today's date]
- time: ""19:30""
- party_size: 6
- customer_name: [would need to prompt user]
- phone_number: [would need to prompt user]
- email: [would need to prompt user]",Actually book the reservation at the chosen restaurant,4,True,False
router,poem,16,0,search_restaurants,"- location: ""Austin, Texas""
- cuisine: ""Italian""
- features: [""outdoor seating""]
- rating_minimum: 4.0",To find highly-rated Italian restaurants in Austin that have outdoor seating options,4,True,False
router,poem,16,1,check_restaurant_availability,"- restaurant_id: [ID from previous search]
- date: [today's date]
- time: ""19:30""
- party_size: 6",To verify which restaurants from the search results have availability for the requested party size and time,4,True,False
router,poem,16,2,make_restaurant_reservation,"- restaurant_id: [ID from available options]
- date: [today's date]
- time: ""19:30""
- party_size: 6
- special_requests: ""outdoor seating""",To actually book the reservation at the chosen restaurant with the specified parameters,4,True,False
router,poem,16,3,send_confirmation,"- reservation_id: [ID from reservation]
- contact_method: ""default""",To send a confirmation of the reservation details to the user through their preferred contact method,4,True,False
router,poem,11,0,search_restaurants,"- location: ""Austin, Texas""
- cuisine: ""Italian""
- outdoor_seating: true
- price_range: null (not specified)
- rating_minimum: null (not specified)","Find Italian restaurants in Austin that have outdoor seating options, returning a list of matches with basic details",4,True,False
router,poem,11,1,check_restaurant_availability,"- restaurant_id: [ID from search results]
- date: [today's date]
- time: ""19:30""
- party_size: 6",Check if selected restaurants have availability for the specified party size and time,4,True,False
router,poem,11,2,make_restaurant_reservation,"- restaurant_id: [ID of chosen restaurant]
- date: [today's date]
- time: ""19:30""
- party_size: 6
- customer_name: [user's name]
- phone_number: [user's phone]
- special_requests: ""Outdoor seating preferred""",Actually make the reservation at the chosen restaurant with all specified details,4,True,False
router,poem,11,3,send_confirmation,"- reservation_id: [ID from reservation]
- contact_method: [email or SMS]
- contact_details: [user's contact info]",Send reservation confirmation details to the user,4,True,False
router,poem,17,0,search_restaurants,"- location: ""Austin, Texas""
     - cuisine: ""Italian""
     - outdoor_seating: true
     - min_rating: 4.0
   -",Find highly-rated Italian restaurants in Austin that have outdoor seating,4,True,False
router,poem,17,1,check_restaurant_availability,"- restaurant_id: [ID from search results]
     - date: [today's date]
     - time: ""19:30""
     - party_size: 6
   -",Check if selected restaurants have availability for the requested party size and time,4,True,False
router,poem,17,2,make_restaurant_reservation,"- restaurant_id: [ID from available options]
     - date: [today's date]
     - time: ""19:30""
     - party_size: 6
     - customer_name: [user's name]
     - phone_number: [user's phone]
     - email: [user's email]
   -",Make the actual reservation at the chosen restaurant,4,True,False
router,poem,17,3,send_confirmation,"- reservation_id: [ID from reservation]
     - email: [user's email]
     - phone_number: [user's phone]
   -",Send confirmation details to the user via email and/or text,4,True,False
router,poem,18,0,search_restaurants,"- location: ""Austin, TX""
- cuisine: ""Italian""
- outdoor_seating: true
- price_range: null (not specified)
- rating_minimum: null (not specified)",Find Italian restaurants in Austin that have outdoor seating options,3,True,False
router,poem,18,1,check_restaurant_availability,"- restaurant_id: [ID returned from search]
- date: [today's date]
- time: ""19:30""
- party_size: 6",Check if selected restaurants have availability for the specified party size and time,3,True,False
router,poem,18,2,make_restaurant_reservation,"- restaurant_id: [ID from selected restaurant]
- date: [today's date]
- time: ""19:30""
- party_size: 6
- customer_name: [user's name]
- contact_info: [user's phone/email]",Actually make the reservation at the chosen restaurant once confirmed,3,True,False
router,poem,20,0,search_restaurants,"- cuisine_type: ""Italian""
- location: ""Austin, Texas""
- seating_preference: ""outdoor""
- rating_minimum: 4.0",To find highly-rated Italian restaurants in Austin that offer outdoor seating,3,True,False
router,poem,20,1,check_restaurant_availability,"- restaurant_ids: [results from search_restaurants]
- date: [today's date]
- time: ""19:30""
- party_size: 6",To check which of the found restaurants have availability for the specified party size and time,3,True,False
router,poem,20,2,make_restaurant_reservation,"- restaurant_id: [selected restaurant from available options]
- date: [today's date]
- time: ""19:30""
- party_size: 6
- seating_preference: ""outdoor""",To actually make the reservation at the chosen restaurant,3,True,False
router,poem,22,0,search_restaurants,"- location: ""Austin, Texas""
- cuisine_type: ""Italian""
- outdoor_seating: true
- price_range: null (not specified)
- rating_minimum: null (not specified)",Find Italian restaurants in Austin that have outdoor seating options,3,True,False
router,poem,22,1,check_restaurant_availability,"- restaurant_id: [ID returned from search]
- date: [today's date]
- time: ""19:30""
- party_size: 6",Check if selected restaurants have availability for the specified party size and time,3,True,False
router,poem,22,2,make_restaurant_reservation,"- restaurant_id: [ID from selected restaurant]
- date: [today's date]
- time: ""19:30""
- party_size: 6
- customer_name: [user's name]
- phone_number: [user's phone]
- email: [user's email]",Actually make the reservation at the chosen restaurant with the specified details,3,True,False
router,poem,23,0,search_restaurants,"- location: ""Austin, Texas""
- cuisine: ""Italian""
- outdoor_seating: true
- price_range: null (not specified)
- rating: null (not specified)",Find Italian restaurants in Austin that have outdoor seating options,4,True,False
router,poem,23,1,check_availability,"- restaurant_id: [ID returned from search]
- date: [today's date]
- time: ""19:30""
- party_size: 6",Check if selected restaurants have availability for the specified party size and time,4,True,False
router,poem,23,2,make_reservation,"- restaurant_id: [ID from selected restaurant]
- date: [today's date]
- time: ""19:30""
- party_size: 6
- customer_info: [user's contact details]",Actually make the reservation at the chosen restaurant,4,True,False
router,poem,23,3,send_confirmation,"- reservation_id: [ID from reservation]
- contact_method: [user's preferred contact method]",Send confirmation details to the user about their reservation,4,True,False
router,poem,21,0,search_restaurants,"- location: ""Austin, Texas""
     - cuisine_type: ""Italian""
     - outdoor_seating: true
     - min_rating: 4.0
   -",Find highly-rated Italian restaurants in Austin that offer outdoor seating,4,True,False
router,poem,21,1,check_restaurant_availability,"- restaurant_id: [ID from search results]
     - date: [today's date]
     - time: ""19:30""
     - party_size: 6
   -",Check if selected restaurants have availability for the requested party size and time,4,True,False
router,poem,21,2,make_restaurant_reservation,"- restaurant_id: [ID from available options]
     - date: [today's date]
     - time: ""19:30""
     - party_size: 6
     - customer_name: [user's name]
     - phone_number: [user's phone]
     - email: [user's email]
   -",Actually book the reservation at the chosen restaurant,4,True,False
router,poem,21,3,send_confirmation,"- reservation_id: [ID from reservation]
     - email: [user's email]
     - phone_number: [user's phone]
   -",Send confirmation details of the reservation to the user,4,True,False
router,poem,19,0,search_restaurants,"- location: ""Austin, Texas""
- cuisine: ""Italian""
- outdoor_seating: true
- price_range: null (not specified)
- rating_minimum: null (not specified)",Find Italian restaurants in Austin that have outdoor seating options,3,True,False
router,poem,19,1,check_restaurant_availability,"- restaurant_id: [ID returned from search]
- date: [today's date]
- time: ""19:30""
- party_size: 6",Check if selected restaurants have availability for the specified party size and time,3,True,False
router,poem,19,2,make_restaurant_reservation,"- restaurant_id: [ID from selected restaurant]
- date: [today's date]
- time: ""19:30""
- party_size: 6
- customer_name: [user's name]
- phone_number: [user's phone]
- email: [user's email]",Actually make the reservation at the chosen restaurant,3,True,False
router,poem,26,0,search_restaurants,"- location: ""Austin, Texas""
- cuisine: ""Italian""
- features: [""outdoor seating""]
- price_range: null  # Optional, not specified in request",Search and return a list of Italian restaurants in Austin that have outdoor seating,4,True,False
router,poem,26,1,check_restaurant_availability,"- restaurant_id: [ID returned from search]
- date: [today's date]
- time: ""19:30""
- party_size: 6",Check if selected restaurants have availability for the specified party size and time,4,True,False
router,poem,26,2,make_restaurant_reservation,"- restaurant_id: [ID of chosen restaurant]
- date: [today's date]
- time: ""19:30""
- party_size: 6
- customer_info: [user's contact details]",Actually make the reservation at the chosen restaurant for the specified time and party size,4,True,False
router,poem,26,3,send_confirmation,"- reservation_id: [ID returned from reservation]
- contact_method: [user's preferred contact method]",Send reservation confirmation details to the user,4,True,False
router,poem,24,0,search_restaurants,"- location: ""Austin, Texas""
     - cuisine: ""Italian""
     - outdoor_seating: true
     - price_range: null  # Optional parameter left unspecified
     - rating_minimum: null  # Optional parameter left unspecified
   -",Find Italian restaurants in Austin that have outdoor seating options,3,True,False
router,poem,24,1,check_restaurant_availability,"- restaurant_id: [id from search results]
     - date: [today's date]
     - time: ""19:30""
     - party_size: 6
   -",Check if selected restaurants have availability for the specified party size and time,3,True,False
router,poem,24,2,make_restaurant_reservation,"- restaurant_id: [id of chosen restaurant]
     - date: [today's date]
     - time: ""19:30""
     - party_size: 6
     - customer_name: [user's name]
     - contact_info: [user's phone/email]
   -",Actually make the reservation at the chosen restaurant for the specified parameters,3,True,False
router,poem,27,0,search_restaurants,"- cuisine_type: ""Italian""
- location: ""Austin, Texas""
- outdoor_seating: true
- price_range: null (optional parameter, not specified in request)
- rating_minimum: null (optional parameter, not specified in request)",To find Italian restaurants in Austin that have outdoor seating options,3,False,False
router,poem,27,1,check_restaurant_availability,"- restaurant_id: [ID returned from search_restaurants]
- date: [today's date]
- time: ""19:30""
- party_size: 6",To check which restaurants from the search results have availability for the requested party size and time,3,False,False
router,poem,27,2,make_restaurant_reservation,"- restaurant_id: [ID of selected restaurant]
- date: [today's date]
- time: ""19:30""
- party_size: 6
- customer_name: [would need to prompt user for this]
- phone_number: [would need to prompt user for this]
- email: [would need to prompt user for this]",To actually make the reservation at the chosen restaurant with the specified parameters,3,False,False
router,poem,28,0,search_restaurants,"- cuisine_type: ""Italian""
- location: ""Austin, TX""
- outdoor_seating: true
- price_range: null (not specified)
- rating_minimum: null (not specified)",Search for Italian restaurants in Austin that have outdoor seating options,3,True,False
router,poem,28,1,check_restaurant_availability,"- restaurant_id: [ID from search results]
- date: [today's date]
- time: ""19:30""
- party_size: 6",Check if selected restaurants have availability for the specified party size and time,3,True,False
router,poem,28,2,make_restaurant_reservation,"- restaurant_id: [ID of chosen restaurant]
- date: [today's date]
- time: ""19:30""
- party_size: 6
- customer_name: [user's name]
- phone_number: [user's phone]
- email: [user's email]",Actually book the reservation at the chosen restaurant,3,True,False
