model,query_type,request_idx,tool_idx,function_name,parameters,purpose,tool_count,acknowledges_noise,from_cache
router,poem,25,0,search_restaurants,"- cuisine_type: ""Italian""
- location: ""Austin, TX""
- outdoor_seating: true
- minimum_seating_capacity: 6
- rating_minimum: 4.0",Search for highly-rated Italian restaurants in Austin that have outdoor seating and can accommodate 6 people,4,True,False
router,poem,25,1,check_restaurant_availability,"- restaurant_id: [ID from search results]
- date: [today's date]
- time: ""19:30""
- party_size: 6",Check if selected restaurants have availability for the requested time and party size,4,True,False
router,poem,25,2,make_restaurant_reservation,"- restaurant_id: [ID from available options]
- date: [today's date]
- time: ""19:30""
- party_size: 6
- special_requests: ""Outdoor seating preferred""
- customer_name: [user's name]
- phone_number: [user's phone]
- email: [user's email]",Make the actual reservation at the chosen restaurant,4,True,False
router,poem,25,3,send_confirmation,"- reservation_id: [ID from reservation]
- email: [user's email]
- phone_number: [user's phone]",Send confirmation details to the user with reservation information and restaurant details,4,True,False
router,poem,29,0,search_restaurants,"{
     ""location"": ""Austin, Texas"",
     ""cuisine"": ""Italian"",
     ""outdoor_seating"": true,
     ""price_range"": null,  // Optional parameter left open
     ""rating_minimum"": null  // Optional parameter left open
   }
   -",Find Italian restaurants in Austin that have outdoor seating options,3,True,False
router,poem,29,1,check_restaurant_availability,"{
     ""restaurant_id"": ""[id from search results]"",
     ""date"": ""today"",
     ""time"": ""19:30"",
     ""party_size"": 6
   }
   -",Check if selected restaurants have availability for the requested party size and time,3,True,False
router,poem,29,2,make_restaurant_reservation,"{
     ""restaurant_id"": ""[id from available options]"",
     ""date"": ""today"",
     ""time"": ""19:30"",
     ""party_size"": 6,
     ""customer_name"": ""[user's name]"",
     ""phone_number"": ""[user's phone]"",
     ""email"": ""[user's email]""
   }
   -",Actually book the reservation at the chosen restaurant with all specified details,3,True,False
router,hyperstring,1,0,search_restaurants,"- cuisine_type: ""Italian""
     - location: ""Austin, TX""
     - filters: {outdoor_seating: true, min_capacity: 6}
   -",Search for Italian restaurants in Austin matching the specified criteria,3,False,False
router,hyperstring,1,1,check_restaurant_availability,"- restaurant_id: [result from search_restaurants]
     - date: ""today""
     - time: ""19:30""
     - party_size: 6
   -",Check if the selected restaurant has availability for the specified time and party size,3,False,False
router,hyperstring,1,2,make_restaurant_reservation,"- restaurant_id: [result from search_restaurants]
     - date: ""today""
     - time: ""19:30""
     - party_size: 6
     - seating_preference: ""outdoor""
   -",Actually make the reservation at the selected restaurant,3,False,False
router,hyperstring,0,0,searchRestaurants,"- cuisine_type: ""Italian""
- location: ""Austin, TX""
- outdoor_seating: true
- min_capacity: 6",Search for restaurants matching the specific criteria (Italian restaurants in Austin with outdoor seating that can accommodate 6+ people),4,True,False
router,hyperstring,0,1,checkAvailability,"- restaurant_id: [returned from searchRestaurants]
- party_size: 6
- date: [today's date]
- time: ""19:30""","Check if the selected restaurant(s) have availability for the specified party size, date and time",4,True,False
router,hyperstring,0,2,makeReservation,"- restaurant_id: [returned from searchRestaurants]
- party_size: 6
- date: [today's date]
- time: ""19:30""
- customer_info: [would need to be provided by user]",Actually make the reservation at the chosen restaurant once availability is confirmed,4,True,False
router,hyperstring,0,3,sendConfirmation,"- reservation_id: [returned from makeReservation]
- customer_contact: [would need to be provided by user]",Send a confirmation of the reservation details to the customer,4,True,False
router,hyperstring,3,0,searchRestaurants,"- cuisine_type: ""Italian""
- location: ""Austin, TX""
- filters: {outdoor_seating: true, min_capacity: 6}",Search for Italian restaurants in Austin that meet the basic criteria of outdoor seating and can accommodate 6+ people,3,False,False
router,hyperstring,3,1,checkAvailability,"- restaurant_ids: [results from searchRestaurants]
- date: today's date
- time: ""19:30""
- party_size: 6",Check which of the matching restaurants have availability for tonight at 7:30 PM for 6 people,3,False,False
router,hyperstring,3,2,makeReservation,"- restaurant_id: [selected restaurant ID]
- date: today's date
- time: ""19:30""
- party_size: 6
- guest_name: [user's name]
- contact_info: [user's phone/email]",Actually make the reservation at the chosen restaurant,3,False,False
router,hyperstring,5,0,searchRestaurants,"- cuisine_type: ""Italian""
- location: ""Austin, TX""
- filters: {outdoor_seating: true, minimum_capacity: 6}",Search for Italian restaurants in Austin matching the specified criteria,4,True,False
router,hyperstring,5,1,checkAvailability,"- restaurant_id: [returned from searchRestaurants]
- party_size: 6
- date: [today's date]
- time: ""19:30""",Check if the selected restaurant has availability for the specified party size and time,4,True,False
router,hyperstring,5,2,makeReservation,"- restaurant_id: [returned from searchRestaurants]
- party_size: 6
- date: [today's date]
- time: ""19:30""
- customer_details: [user's contact information]",Actually make the reservation at the restaurant,4,True,False
router,hyperstring,5,3,sendConfirmation,"- reservation_id: [returned from makeReservation]
- customer_contact: [user's contact information]",Send a confirmation of the reservation to the customer with all relevant details,4,True,False
router,hyperstring,6,0,searchRestaurants,"- cuisine_type: ""Italian""
- location: ""Austin, TX""
- filters: {
    outdoor_seating: true,
    min_capacity: 6
  }",Search for Italian restaurants in Austin matching the specific criteria,4,False,False
router,hyperstring,6,1,checkAvailability,"- restaurant_id: [returned from searchRestaurants]
- date: ""today""
- time: ""19:30""
- party_size: 6",Check if the selected restaurant has availability for the specified time and party size,4,False,False
router,hyperstring,6,2,makeReservation,"- restaurant_id: [returned from searchRestaurants]
- date: ""today""
- time: ""19:30""
- party_size: 6
- seating_preference: ""outdoor""",Actually make the reservation once availability is confirmed,4,False,False
router,hyperstring,6,3,sendConfirmation,"- reservation_id: [returned from makeReservation]
- contact_method: ""email"" or ""sms""",Send reservation confirmation details to the user,4,False,False
router,hyperstring,4,0,searchRestaurants,"- cuisine_type: ""Italian""
- location: ""Austin, TX""
- filters: {outdoor_seating: true, min_capacity: 6}",Search for Italian restaurants in Austin matching the outdoor seating and capacity requirements,4,True,False
router,hyperstring,4,1,checkAvailability,"- restaurant_id: [result from searchRestaurants]
- party_size: 6
- date: [today's date]
- time: ""19:30""",Check if selected restaurant(s) have availability for the specified party size and time,4,True,False
router,hyperstring,4,2,makeReservation,"- restaurant_id: [result from checkAvailability]
- party_size: 6
- date: [today's date]
- time: ""19:30""
- customer_info: [user's contact details]",Actually make the reservation at the chosen restaurant,4,True,False
router,hyperstring,4,3,sendConfirmation,"- reservation_id: [result from makeReservation]
- contact_method: [user's preferred contact method]",Send reservation confirmation details to the user,4,True,False
router,hyperstring,2,0,searchRestaurants,"- cuisine_type: ""Italian""
     - location: ""Austin, TX""
     - filters: {outdoor_seating: true, min_capacity: 6}
   -",Search for Italian restaurants in Austin that meet the outdoor seating and capacity requirements,4,False,False
router,hyperstring,2,1,checkAvailability,"- restaurant_id: [result from searchRestaurants]
     - date: ""today""
     - time: ""19:30""
     - party_size: 6
   -",Check if selected restaurants have availability for the requested time and party size,4,False,False
router,hyperstring,2,2,makeReservation,"- restaurant_id: [result from checkAvailability]
     - date: ""today""
     - time: ""19:30""
     - party_size: 6
     - seating_preference: ""outdoor""
   -",Actually make the reservation at the chosen restaurant,4,False,False
router,hyperstring,2,3,sendConfirmation,"- reservation_id: [result from makeReservation]
     - contact_method: ""user_preferred""
   -",Send reservation confirmation details to the user,4,False,False
router,hyperstring,8,0,searchRestaurants,"- cuisine_type: ""Italian""
- location: ""Austin, TX""
- filters: {
    outdoor_seating: true,
    min_capacity: 6
  }",Search and filter restaurants matching the basic criteria,4,False,False
router,hyperstring,8,1,checkAvailability,"- restaurant_ids: [results from searchRestaurants]
- date: today's date
- time: ""19:30""
- party_size: 6",Check which matching restaurants have availability for the specified time and party size,4,False,False
router,hyperstring,8,2,getRestaurantDetails,- restaurant_id: [selected restaurant from available options],"Retrieve full details about the selected restaurant including menu, photos, reviews",4,False,False
router,hyperstring,8,3,makeReservation,"- restaurant_id: [selected restaurant]
- date: today's date
- time: ""19:30""
- party_size: 6
- seating_preference: ""outdoor""",Actually book the reservation at the chosen restaurant,4,False,False
router,hyperstring,7,0,searchRestaurants,"- cuisine_type: ""Italian""
- location: ""Austin, TX""
- outdoor_seating: true
- min_capacity: 6",Search for restaurants matching the basic criteria (Italian restaurants in Austin with outdoor seating that can accommodate 6+ people),4,True,False
router,hyperstring,7,1,checkAvailability,"- restaurant_ids: [results from searchRestaurants]
- date: today's date
- time: ""19:30""
- party_size: 6",Check which of the matching restaurants have availability for tonight at 7:30 PM for 6 people,4,True,False
router,hyperstring,7,2,getRestaurantDetails,- restaurant_id: [selected restaurant from available options],"Retrieve detailed information about the specific restaurant (menu, photos, reviews, exact address)",4,True,False
router,hyperstring,7,3,makeReservation,"- restaurant_id: [selected restaurant]
- date: today's date
- time: ""19:30""
- party_size: 6
- special_requests: ""Outdoor seating preferred""",Actually make the reservation at the chosen restaurant,4,True,False
router,hyperstring,9,0,searchRestaurants,"{
     ""cuisine"": ""Italian"",
     ""location"": ""Austin, TX"",
     ""filters"": {
       ""outdoorSeating"": true,
       ""minCapacity"": 6
     }
   }
   -",Search for Italian restaurants in Austin matching the seating/capacity criteria,1,False,False
router,hyperstring,10,0,searchRestaurants,"- cuisine_type: ""Italian""
- location: ""Austin, TX""
- filters: {outdoor_seating: true, min_capacity: 6}",Search for Italian restaurants in Austin matching the seating criteria,1,True,False
router,hyperstring,11,0,searchRestaurants,"- cuisine_type: ""Italian""
- location: ""Austin, TX""
- outdoor_seating: true
- min_capacity: 6",Search for Italian restaurants in Austin matching the seating criteria,4,False,False
router,hyperstring,11,1,checkAvailability,"- restaurant_id: [returned from previous call]
- party_size: 6
- date: [today's date]
- time: ""19:30""",Check if selected restaurants have availability for the specified time and party size,4,False,False
router,hyperstring,11,2,makeReservation,"- restaurant_id: [returned from previous calls]
- party_size: 6
- date: [today's date]
- time: ""19:30""
- seating_preference: ""outdoor""",Actually make the reservation at the chosen restaurant,4,False,False
router,hyperstring,11,3,getReservationConfirmation,- reservation_id: [returned from makeReservation],Retrieve and return the confirmation details for the successful reservation,4,False,False
router,hyperstring,12,0,searchRestaurants,"- cuisine_type: ""Italian""
- location: ""Austin, TX""
- outdoor_seating: true
- min_capacity: 6",Search and filter restaurants matching the basic criteria,4,False,False
router,hyperstring,12,1,checkAvailability,"- restaurant_id: [returned from searchRestaurants]
- date: ""today""
- time: ""19:30""
- party_size: 6",Check if selected restaurants have availability for the requested time and party size,4,False,False
router,hyperstring,12,2,makeReservation,"- restaurant_id: [returned from searchRestaurants]
- date: ""today""
- time: ""19:30""
- party_size: 6
- seating_preference: ""outdoor""",Actually make the reservation at the chosen restaurant,4,False,False
router,hyperstring,12,3,getReservationConfirmation,- reservation_id: [returned from makeReservation],Retrieve confirmation details and booking reference for the successful reservation,4,False,False
router,hyperstring,14,0,searchRestaurants,"- cuisine_type: ""Italian""
- location: ""Austin, TX""
- filters: {outdoor_seating: true, min_capacity: 6}",Search for Italian restaurants in Austin matching the specified criteria,4,False,False
router,hyperstring,14,1,checkAvailability,"- restaurant_id: [returned from previous call]
- party_size: 6
- date: [today's date]
- time: ""19:30""",Check if the selected restaurants have availability for the specified time and party size,4,False,False
router,hyperstring,14,2,makeReservation,"- restaurant_id: [returned from previous call]
- party_size: 6
- date: [today's date]
- time: ""19:30""
- seating_preference: ""outdoor""",Actually make the reservation at the chosen restaurant,4,False,False
router,hyperstring,14,3,sendConfirmation,"- reservation_id: [returned from previous call]
- contact_method: [user's preferred contact method]",Send reservation confirmation details to the user,4,False,False
router,hyperstring,13,0,searchRestaurants,"- cuisine: ""Italian""
     - location: ""Austin, TX""
     - filters: {outdoorSeating: true, minCapacity: 6}
   -",Search for Italian restaurants in Austin matching the seating criteria,4,False,False
router,hyperstring,13,1,checkAvailability,"- restaurantId: [id from previous result]
     - partySize: 6
     - date: [today's date]
     - time: ""19:30""
   -",Check if selected restaurant(s) have availability for the specified party size and time,4,False,False
router,hyperstring,13,2,makeReservation,"- restaurantId: [id from search results]
     - partySize: 6
     - date: [today's date]
     - time: ""19:30""
     - customerDetails: [user's contact info]
   -",Actually make the reservation at the chosen restaurant,4,False,False
router,hyperstring,13,3,sendConfirmation,"- reservationId: [id from reservation]
     - contactMethod: [email or phone]
     - details: [reservation details]
   -",Send confirmation of the reservation to the user,4,False,False
router,hyperstring,16,0,searchRestaurants,"- cuisine: ""Italian""
  - location: ""Austin, TX""
  - filters: {outdoorSeating: true, minimumCapacity: 6}
-",Search for Italian restaurants in Austin that meet the basic criteria,3,False,False
router,hyperstring,16,1,checkAvailability,"- restaurantId: [id from first search]
  - partySize: 6
  - date: [today's date]
  - time: ""19:30""
-",Check if selected restaurants have availability for the specified party size and time,3,False,False
router,hyperstring,16,2,makeReservation,"- restaurantId: [id from available options]
  - partySize: 6
  - date: [today's date]
  - time: ""19:30""
  - customerDetails: [user's contact info]
-",Actually make the reservation at the chosen restaurant,3,False,False
router,hyperstring,15,0,searchRestaurants,"{
     location: ""Austin, TX"",
     cuisine_type: ""Italian"",
     filters: {
       outdoor_seating: true,
       min_capacity: 6
     }
   }
   -",Search for Italian restaurants in Austin matching the specified criteria,3,False,False
router,hyperstring,15,1,checkAvailability,"{
     restaurant_id: [result from searchRestaurants],
     party_size: 6,
     date: [today's date],
     time: ""19:30""
   }
   -",Check if selected restaurant(s) have availability for the specified party size and time,3,False,False
router,hyperstring,15,2,makeReservation,"{
     restaurant_id: [result from searchRestaurants],
     party_size: 6,
     date: [today's date],
     time: ""19:30"",
     customer_info: [user's details]
   }
   -",Actually make the reservation at the chosen restaurant,3,False,False
router,hyperstring,17,0,searchRestaurants,"{
     location: ""Austin, TX"",
     cuisine_type: ""Italian"",
     filters: {
       outdoor_seating: true,
       minimum_capacity: 6
     }
   }
   -",Search for Italian restaurants in Austin matching the specified criteria,4,True,False
router,hyperstring,17,1,checkAvailability,"{
     restaurant_id: [result from searchRestaurants],
     party_size: 6,
     date: [today's date],
     time: ""19:30""
   }
   -",Check if selected restaurant has availability for the requested time and party size,4,True,False
router,hyperstring,17,2,makeReservation,"{
     restaurant_id: [result from searchRestaurants],
     party_size: 6,
     date: [today's date],
     time: ""19:30"",
     customer_info: {
       name: [user's name],
       phone: [user's phone],
       email: [user's email]
     }
   }
   -",Make the actual reservation if availability is confirmed,4,True,False
router,hyperstring,17,3,sendConfirmation,"{
     reservation_id: [result from makeReservation],
     contact_method: [""email"" and/or ""sms""],
     reservation_details: {
       restaurant_info: [restaurant details],
       date: [today's date],
       time: ""19:30"",
       party_size: 6
     }
   }
   -",Send confirmation details to the user,4,True,False
router,hyperstring,18,0,searchRestaurants,"- cuisine_type: ""Italian""
- location: ""Austin, TX""
- filters: {
    outdoor_seating: true,
    min_capacity: 6
  }",Search for Italian restaurants in Austin meeting the specified criteria,4,True,False
router,hyperstring,18,1,checkAvailability,"- restaurant_id: [result from searchRestaurants]
- party_size: 6
- date: [today's date]
- time: ""19:30""",Check if selected restaurant has availability for the specified party size and time,4,True,False
router,hyperstring,18,2,makeReservation,"- restaurant_id: [result from searchRestaurants]
- party_size: 6
- date: [today's date]
- time: ""19:30""
- seating_preference: ""outdoor""",Actually make the reservation once availability is confirmed,4,True,False
router,hyperstring,18,3,sendConfirmation,"- reservation_id: [result from makeReservation]
- contact_method: ""email"" or ""phone""",Send reservation confirmation details to the user,4,True,False
router,hyperstring,19,0,searchRestaurants,"- cuisine_type: ""Italian""
     - location: ""Austin, TX""
     - filters: {outdoor_seating: true, min_capacity: 6}
   -",Search for Italian restaurants in Austin matching the specified criteria,4,False,False
router,hyperstring,19,1,checkAvailability,"- restaurant_id: [result from searchRestaurants]
     - party_size: 6
     - date: [today's date]
     - time: ""19:30""
   -",Check if selected restaurants have availability for the specified time and party size,4,False,False
router,hyperstring,19,2,makeReservation,"- restaurant_id: [result from checkAvailability]
     - party_size: 6
     - date: [today's date]
     - time: ""19:30""
     - seating_preference: ""outdoor""
   -",Actually make the reservation at the chosen restaurant,4,False,False
router,hyperstring,19,3,sendConfirmation,"- reservation_id: [result from makeReservation]
     - contact_method: [user's preferred contact method]
   -",Send reservation confirmation details to the user,4,False,False
router,hyperstring,20,0,searchRestaurants,"- cuisine_type: ""Italian""
- location: ""Austin, TX""
- filters: {outdoor_seating: true, min_capacity: 6}",Search for Italian restaurants in Austin that meet the basic criteria,4,False,False
router,hyperstring,20,1,checkAvailability,"- restaurant_ids: [results from searchRestaurants]
- date: ""today""
- time: ""19:30""
- party_size: 6",Filter restaurants by actual availability for tonight's reservation,4,False,False
router,hyperstring,20,2,getRestaurantDetails,- restaurant_id: [selected restaurant from available options],Retrieve detailed information about the specific restaurant(s) that matched all criteria,4,False,False
router,hyperstring,20,3,makeReservation,"- restaurant_id: [selected restaurant]
- date: ""today""
- time: ""19:30""
- party_size: 6
- seating_preference: ""outdoor""",Actually book the reservation at the chosen restaurant,4,False,False
router,hyperstring,21,0,searchRestaurants,"- cuisine_type: ""Italian""
- location: ""Austin, TX""
- filters: {
    outdoor_seating: true,
    min_capacity: 6
  }",Search for Italian restaurants in Austin matching the specific criteria for outdoor seating and group size,4,True,False
router,hyperstring,21,1,checkAvailability,"- restaurant_id: [returned from searchRestaurants]
- party_size: 6
- date: [today's date]
- time: ""19:30""","Check if the selected restaurant has availability for the specified party size, date and time",4,True,False
router,hyperstring,21,2,createReservation,"- restaurant_id: [returned from searchRestaurants]
- party_size: 6
- date: [today's date]
- time: ""19:30""
- customer_details: [user's contact information]",Actually make the reservation at the restaurant once availability is confirmed,4,True,False
router,hyperstring,21,3,sendConfirmation,"- reservation_id: [returned from createReservation]
- contact_method: [user's preferred contact method]",Send reservation confirmation details to the user,4,True,False
router,hyperstring,23,0,searchRestaurants,"- cuisine_type: ""Italian""
- location: ""Austin, TX""
- outdoor_seating: true
- min_capacity: 6",Search and filter restaurants matching the basic criteria,4,False,False
router,hyperstring,23,1,checkAvailability,"- restaurant_ids: [results from searchRestaurants]
- date: today's date
- time: ""19:30""
- party_size: 6",Check which matching restaurants have availability for the specified time and party size,4,False,False
router,hyperstring,23,2,getRestaurantDetails,- restaurant_id: [selected restaurant from checkAvailability],"Retrieve detailed information about the specific restaurant including ratings, menu, exact address",4,False,False
router,hyperstring,23,3,makeReservation,"- restaurant_id: [selected restaurant]
- date: today's date
- time: ""19:30""
- party_size: 6
- seating_preference: ""outdoor""",Actually make the reservation at the chosen restaurant,4,False,False
router,hyperstring,22,0,searchRestaurants,"- cuisine: ""Italian""
     - location: ""Austin, TX""
     - filters: {outdoorSeating: true, minCapacity: 6}
   -",Search and filter restaurants matching the basic criteria,5,False,False
router,hyperstring,22,1,checkAvailability,"- date: today's date
     - time: ""19:30""
     - partySize: 6
     - restaurantIds: [results from searchRestaurants]
   -",Check which matching restaurants have availability for tonight,5,False,False
router,hyperstring,22,2,getRestaurantDetails,"- restaurantId: [selected restaurant from available options]
   -","Retrieve full details about the specific restaurant including menu, address, photos",5,False,False
router,hyperstring,22,3,makeReservation,"- restaurantId: [selected restaurant]
     - date: today's date
     - time: ""19:30""
     - partySize: 6
     - customerDetails: [user's contact info]
   -",Actually book the reservation at the chosen restaurant,5,False,False
router,hyperstring,22,4,sendConfirmation,"- reservationId: [id from makeReservation]
     - contactMethod: [email/phone]
   -",Send reservation confirmation details to the customer,5,False,False
router,hyperstring,24,0,search_restaurants,"- cuisine_type: ""Italian""
     - location: ""Austin, TX""
     - filters: {outdoor_seating: true, min_capacity: 6}
   -",Search and filter restaurants matching the basic criteria,4,False,False
router,hyperstring,24,1,check_restaurant_availability,"- date: today's date
     - time: ""19:30""
     - party_size: 6
     - restaurant_ids: [results from search_restaurants]
   -",Check which matching restaurants have availability for the specified time and party size,4,False,False
router,hyperstring,24,2,get_restaurant_details,"- restaurant_id: [selected restaurant from available options]
   -","Retrieve full details about the specific restaurant including address, phone, ratings, etc.",4,False,False
router,hyperstring,24,3,make_reservation,"- restaurant_id: [selected restaurant]
     - date: today's date
     - time: ""19:30""
     - party_size: 6
     - customer_info: [user's contact details]
   -",Actually make the reservation at the chosen restaurant,4,False,False
router,hyperstring,25,0,searchRestaurants,"- cuisine_type: ""Italian""
     - location: ""Austin, TX""
     - filters: {outdoor_seating: true, minimum_capacity: 6}
   -",Search for Italian restaurants in Austin matching the seating criteria,3,True,False
router,hyperstring,25,1,checkAvailability,"- restaurant_id: [result from searchRestaurants]
     - party_size: 6
     - date: [today's date]
     - time: ""19:30""
   -",Check if the selected restaurant(s) have availability for the specified time and party size,3,True,False
router,hyperstring,25,2,makeReservation,"- restaurant_id: [result from searchRestaurants]
     - party_size: 6
     - date: [today's date]
     - time: ""19:30""
     - seating_preference: ""outdoor""
   -",Actually make the reservation once a suitable restaurant is found,3,True,False
router,hyperstring,26,0,searchRestaurants,"- cuisine: ""Italian""
     - location: ""Austin, TX""
     - filters: {outdoorSeating: true, minCapacity: 6}
   -",Search for Italian restaurants in Austin matching the seating and capacity requirements,4,True,False
router,hyperstring,26,1,checkAvailability,"- restaurantId: [ID from previous search]
     - partySize: 6
     - dateTime: ""2024-[current-month]-[current-day] 19:30:00""
   -",Check if selected restaurant has availability for the requested party size and time,4,True,False
router,hyperstring,26,2,makeReservation,"- restaurantId: [ID from search]
     - partySize: 6
     - dateTime: ""2024-[current-month]-[current-day] 19:30:00""
     - customerDetails: [user's contact info]
   -",Actually book the reservation once availability is confirmed,4,True,False
router,hyperstring,26,3,sendConfirmation,"- reservationId: [ID from reservation]
     - contactMethod: [email or phone]
     - details: [reservation details]
   -",Send confirmation details to the customer,4,True,False
router,hyperstring,27,0,searchRestaurants,"- cuisine_type: ""Italian""
- location: ""Austin, TX""
- filters: {
    outdoor_seating: true,
    min_capacity: 6
  }",Search for Italian restaurants in Austin matching the outdoor seating and capacity requirements,4,False,False
router,hyperstring,27,1,checkAvailability,"- restaurant_id: [result from searchRestaurants]
- party_size: 6
- date: [today's date]
- time: ""19:30""",Check if the selected restaurant(s) have availability for the requested party size and time,4,False,False
router,hyperstring,27,2,makeReservation,"- restaurant_id: [result from searchRestaurants]
- party_size: 6
- date: [today's date]
- time: ""19:30""
- customer_info: [user's details]",Make the actual reservation at the chosen restaurant,4,False,False
router,hyperstring,27,3,sendConfirmation,"- reservation_id: [result from makeReservation]
- contact_method: [user's preferred contact method]",Send reservation confirmation details to the user,4,False,False
router,hyperstring,28,0,searchRestaurants,"- cuisine_type: ""Italian""
- location: ""Austin, TX""
- filters: {outdoor_seating: true, min_capacity: 6}",Search for Italian restaurants in Austin that meet the basic criteria,4,False,False
router,hyperstring,28,1,checkAvailability,"- restaurant_ids: [results from searchRestaurants]
- date: today's date
- time: ""19:30""
- party_size: 6",Check which matching restaurants have availability for the requested time and party size,4,False,False
router,hyperstring,28,2,getRestaurantDetails,- restaurant_id: [selected restaurant from available options],Retrieve detailed information about the specific restaurant(s) that matched and have availability,4,False,False
router,hyperstring,28,3,makeReservation,"- restaurant_id: [chosen restaurant]
- date: today's date
- time: ""19:30""
- party_size: 6
- seating_preference: ""outdoor""",Actually make the reservation at the selected restaurant,4,False,False
router,hyperstring,29,0,searchRestaurants,"- cuisine_type: ""Italian""
- location: ""Austin, TX""
- outdoor_seating: true
- min_capacity: 6",Search for Italian restaurants in Austin matching the seating criteria,4,True,False
router,hyperstring,29,1,checkAvailability,"- restaurant_id: [returned from searchRestaurants]
- party_size: 6
- date: [today's date]
- time: ""19:30""",Check if selected restaurant has availability for the specified time and party size,4,True,False
router,hyperstring,29,2,makeReservation,"- restaurant_id: [returned from searchRestaurants]
- party_size: 6
- date: [today's date]
- time: ""19:30""
- customer_info: [user's contact details]",Actually make the reservation once availability is confirmed,4,True,False
router,hyperstring,29,3,sendConfirmation,"- reservation_id: [returned from makeReservation]
- customer_contact: [user's contact info]",Send confirmation details to the customer about their reservation,4,True,False
